,locality,proprety_type,price,bedrooms,area,equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface,surface_plot,facades,swimming_pool,state
1006,6042 Charleroi Lodelinsart,House,90000,2.0,117.0,,1.0,,,,,,117.0,,2.0,, To renovate
1007,6182 Souvret,House,90000,3.0,158.0,Installed,0.0,,,,,,158.0,285.0,,,
1008,7000 Mons,House,90000,3.0,,,,,,,,,,,2.0,, To renovate
1009,6060 Gilly,Apartment,90000,2.0,70.0,,0.0,,,,,,70.0,,,0.0,
1010,6200 Chtelet,Ground floor,90000,1.0,80.0,Installed,0.0,,1.0,8.0,,,80.0,,,,
1011,6280 ACOZ,House,90000,3.0,,,0.0,,,,,,,,,,
1012,4800 Verviers,House,90000,4.0,130.0,,,,1.0,20.0,1.0,20.0,130.0,55.0,2.0,, To be done up
1013,6250 Aiseau-Presles,House,90000,3.0,110.0,Not installed,0.0,,,,1.0,250.0,110.0,378.0,3.0,, To renovate
1014,6997 AMONINES,Chalet,90000,2.0,51.0,Semi equipped,1.0,,1.0,13.0,1.0,437.0,51.0,437.0,4.0,, Good
1015,2275 WECHELDERZANDE,Chalet,90000,2.0,65.0,Installed,0.0,,,,,,65.0,1063.0,4.0,, Good
1016,6240 Farciennes,House,90000,1.0,84.0,Installed,0.0,,,,,,84.0,137.0,2.0,, To be done up
1017,6833 Ucimont,House,90000,3.0,108.0,Not installed,0.0,,,,,,108.0,132.0,2.0,,
1018,4821 Andrimont,House,90000,3.0,,,,,,,,,,136.0,3.0,, To renovate
1019,7700 Moeskroen,House,90000,2.0,,Installed,,,1.0,14.0,,,,223.0,2.0,, To renovate
1020,7850 Enghien,House,90000,2.0,65.0,Semi equipped,0.0,,,,,,65.0,53.0,2.0,, To renovate
1021,4000 Lige,Studio,90000,,46.0,Not installed,0.0,,1.0,3.0,,,46.0,,2.0,, Good
1022,4020 Lige,Studio,90000,,,Semi equipped,0.0,,,,,,,,2.0,0.0, Good
1023,7340 Colfontaine Wasmes,Mixed-use building,90000,2.0,276.0,Not installed,,,1.0,28.0,,,276.0,765.0,2.0,, Good
1024,7390 Quaregnon,House,90000,2.0,110.0,Installed,0.0,,,,,,110.0,230.0,2.0,, To be done up
1025,7340 Wasmes,House,90000,2.0,,Installed,,,,,,,,197.0,2.0,,
1026,4000 Lige,Apartment,90000,2.0,77.0,,,,,,,,77.0,,4.0,,
1027,4540 Amay,House,90000,1.0,,,,,,,,,,115.0,2.0,, To be done up
1028,6060 Gilly,Apartment,90000,2.0,,Semi equipped,0.0,,,,,,,,,,
1029,5060 Auvelais,House,90000,2.0,,,,,,,,,,1320.0,4.0,, To renovate
1030,6200 Chtelet,House,90000,2.0,,,,,,,,,,,,, Good
1031,7321 Blaton,House,90000,2.0,,,,,,,,,,115.0,2.0,, To renovate
1032,7340 WASMES,House,90000,2.0,,Not installed,0.0,,,,,,,160.0,,,
1033,6000 Charleroi,House,90000,3.0,110.0,,0.0,,,,,,110.0,150.0,2.0,,
1034,6590 Momignies,House,90000,4.0,158.0,Installed,0.0,,1.0,51.0,,,158.0,980.0,3.0,,
1035,8400 Oostende,Apartment,90000,,,,1.0,,,,,,,,2.0,0.0, Good
1036,6000 Charleroi,Apartment,90000,2.0,,,,,,,,,,,,, Good
1037,4610 Beyne-Heusay,House,90000,3.0,,,,,,,,,,159.0,,, To renovate
1038,7340 WASMES,House,90000,3.0,,Not installed,0.0,,,,,,,,,,
1039,6460 Chimay,House,90000,2.0,,,,,,,,,,,2.0,,
1040,5560 Hulsonniaux,House,90000,4.0,,,,,,,,,,495.0,4.0,,
1041,6590 Momignies,House,90000,4.0,159.0,,0.0,,,,,,159.0,,,,
1042,7500 Tournai,Apartment,90000,1.0,,Not installed,,,,,,,,,,,
1043,7100 La Louvire,Apartment,90000,2.0,,,,,,,,,,,,,
1044,7320 Bernissart,House,90000,2.0,,,,,,,,,,440.0,2.0,, To renovate
1045,6460 Chimay,House,90000,2.0,,,,,,,,,,,,,
1046,7100 Haine-Saint-Paul,House,90000,4.0,,,,,,,,,,,,,
1047,7600 Pruwelz,House,90000,3.0,90.0,,0.0,,,,,,90.0,80.0,2.0,,
1048,5651 Laneffe,House,90000,3.0,,,,,,,,,,,,,
1049,6060 Gilly,House,90000,3.0,,,,,,,,,,,,,
1050,6560 Erquelinnes,House,90000,4.0,141.0,,,,,,,,141.0,1121.0,,,
1051,5300 Sclayn,House,90000,2.0,,,,,,,,,,490.0,3.0,,
1052,7110 Strpy-Bracquegnies,House,90000,3.0,,,,,,,,,,130.0,2.0,,
1053,6030 Charleroi-Marchienne-au-Pont,House,90000,3.0,,,,,,,,,,,2.0,, Good
1054,6280 Villers-Poterie,House,90000,3.0,,,,,,,,,,,,,
1055,5570 Javingue,House,90000,2.0,,,,,,,,,,,,,
1056,7020 Maisires,House,90000,2.0,,,,,,,,,,,,,
1057,7301 Boussu Hornu,House,90000,2.0,,,0.0,,,,,,,,3.0,,
1058,7012 Jemappes,House,91000,2.0,90.0,Semi equipped,0.0,,,,1.0,100.0,90.0,160.0,2.0,, To renovate
1059,7500 Tournai,House,91000,2.0,50.0,,0.0,,,,,,50.0,,2.0,, To be done up
1060,8620 Nieuwpoort,Studio,92000,,27.0,,1.0,,,,,,27.0,,,0.0, As new
1061,4100 Seraing,House,92000,2.0,76.0,Installed,0.0,,1.0,18.0,1.0,50.0,76.0,100.0,2.0,0.0, To be done up
1062,2570 Duffel,House,92000,3.0,,,,,,,,,,171.0,3.0,, To renovate
1063,6870 SAINT-HUBERT,Apartment,92000,,,,0.0,,,,,,,,2.0,,
1064,7700 Mouscron,House,92000,2.0,90.0,,0.0,,,,,,90.0,,2.0,, To renovate
1065,6040 Jumet,House,92000,1.0,50.0,Hyper equipped,0.0,,1.0,30.0,,,50.0,,2.0,, As new
1066,7340 WASMES,House,92000,3.0,,Not installed,0.0,,,,,,,193.0,,,
1067,8370 Blankenberge,Apartment,92000,1.0,,,,,,,,,,,,,
1068,8430 Middelkerke,Studio,92500,1.0,27.0,Installed,0.0,,,,,,27.0,,2.0,, Good
1069,6061 Charleroi Montignies-sur-Sambre,Duplex,92500,1.0,57.0,Installed,0.0,,,,,,57.0,,2.0,0.0, Good
1070,6061 Charleroi Montignies-sur-Sambre,Duplex,92500,1.0,71.0,Installed,0.0,,,,,,71.0,,3.0,0.0, Good
1071,8430 Middelkerke,Studio,92500,1.0,27.0,Installed,0.0,,,,,,27.0,,2.0,, Good
1072,8430 Middelkerke,Studio,92500,1.0,27.0,Installed,0.0,,,,,,27.0,,2.0,, Good
1073,6200 Chtelet,House,93000,1.0,,Semi equipped,0.0,,1.0,16.0,,,,62.0,2.0,, Just renovated
1074,6044 Roux,House,93000,4.0,,,,,,,,,,501.0,,, To renovate
1075,7500 Tournai,House,93000,2.0,50.0,,0.0,,,,,,50.0,,2.0,, To be done up
1076,4870 Trooz,House,94000,4.0,144.0,Not installed,,,1.0,60.0,,,144.0,216.0,2.0,, To renovate
1077,7700 Mouscron,House,94000,,97.0,,0.0,,,,,,97.0,,2.0,, To renovate
1078,6140 Fontaine-lEvque,Apartment,94000,2.0,,Installed,0.0,,,,,,,,,,
1079,3920 Lommel,House,94000,2.0,,,,,,,,,,,,,
1080,5570 Feschaux,Farmhouse,94000,3.0,,,,,,,,,,1769.0,,,
1081,5580 Rochefort Jemelle,House,94500,4.0,140.0,Not installed,0.0,,,,,,140.0,281.0,3.0,, To renovate
1082,3840 Borgloon,New real estate project - Houses,94500,,,,,,,,,,,,,,
1083,9600 Ronse,House,94500,2.0,,,,,,,,,,310.0,,,
1084,8430 Middelkerke,Studio,94500,,28.0,Not installed,1.0,,,,,,28.0,,,,
1085,4350 POUSSET,Studio,94500,1.0,54.0,Installed,0.0,,,,,,54.0,,3.0,, As new
1086,4000 Liege 1,Studio,94500,,35.0,Installed,0.0,,,,,,35.0,,2.0,,
1087,8430 Middelkerke,Studio,94500,,28.0,Not installed,1.0,,,,,,28.0,,,,
1088,9600 Ronse,House,95000,2.0,80.0,Semi equipped,0.0,,,,,,80.0,50.0,3.0,, To renovate
1089,1040 Etterbeek,Studio,95000,,23.0,Not installed,0.0,,,,,,23.0,,2.0,0.0, To be done up
1090,7340 Colfontaine,House,95000,2.0,83.0,Semi equipped,0.0,,,,1.0,120.0,83.0,180.0,2.0,, Good
1091,7000 Mons,Apartment,95000,1.0,45.0,Semi equipped,0.0,,,,,,45.0,,,, Good
1092,5541 Hastire,House,95000,2.0,66.0,Hyper equipped,0.0,,1.0,18.0,,,66.0,18.0,2.0,, Good
1093,5542 Hastire,House,95000,1.0,42.0,Installed,1.0,,1.0,13.0,,,42.0,14.0,2.0,, Good
1094,7080 Frameries,House,95000,2.0,135.0,Semi equipped,0.0,,,,,,135.0,350.0,2.0,, To restore
1095,4800 Verviers,Apartment,95000,1.0,37.0,Semi equipped,0.0,,,,,,37.0,,2.0,, Good
1096,5575 WILLERZIE,House,95000,2.0,250.0,Not installed,0.0,,,,,,250.0,,3.0,, To renovate
1097,4480 Engis,Apartment,95000,2.0,,Not installed,0.0,,,,1.0,1500.0,,,,0.0, Good
1098,7712 Herseaux,House,95000,2.0,74.0,Installed,0.0,,1.0,13.0,,,74.0,81.0,2.0,, Just renovated
1099,8930 Menen,House,95000,2.0,120.0,,0.0,,,,,,120.0,120.0,2.0,, To renovate
1100,7390 Quaregnon,House,95000,3.0,120.0,Not installed,0.0,,,,,,120.0,360.0,3.0,, To renovate
1101,7380 Quivrain,House,95000,3.0,161.0,,0.0,,,,,,161.0,30.0,2.0,, To renovate
1102,7340 WASMES,House,95000,2.0,110.0,USA installed,0.0,,,,1.0,160.0,110.0,226.0,2.0,, To be done up
1103,7300 Boussu,House,95000,3.0,127.0,,0.0,,,,,,127.0,311.0,3.0,, To renovate
1104,8400 Oostende,Studio,95000,,29.0,,,,1.0,4.0,,,29.0,,,0.0,
1105,7301 Hornu,House,95000,2.0,101.0,Installed,0.0,,1.0,20.0,1.0,30.0,101.0,89.0,2.0,, Good
1106,7080 Eugies,House,95000,1.0,120.0,,0.0,,,,,,120.0,35.0,2.0,, To renovate
1107,7301 Hornu,House,95000,3.0,136.0,,0.0,,,,,,136.0,460.0,3.0,, To renovate
1108,7370 Dour,House,95000,2.0,104.0,Not installed,,,1.0,10.0,,,104.0,,2.0,, Good
1109,7301 Hornu,House,95000,2.0,108.0,Installed,0.0,,,,,,108.0,,2.0,, Good
1110,7700 Mouscron,Apartment,95000,1.0,44.0,Installed,0.0,,,,,,44.0,,,, Just renovated
1111,4000 Liege,House,95000,2.0,82.0,Not installed,,,1.0,95.0,,,82.0,137.0,3.0,, To renovate
1112,5060 TAMINES,House,95000,2.0,90.0,Not installed,0.0,,,,,,90.0,56.0,,,
1113,8370 Blankenberge,Apartment,95000,2.0,33.0,,1.0,,,,,,33.0,,2.0,, Good
1114,6840 Neufchteau,House,95000,2.0,153.0,,0.0,,,,,,153.0,159.0,3.0,, To renovate
1115,4620 Flron,Studio,95000,,,,1.0,,,,,,,,2.0,, Good
1116,7370 Elouges,House,95000,3.0,113.0,,0.0,,,,,,113.0,,2.0,,
1117,7700 Mouscron,Apartment,95000,1.0,45.0,Installed,0.0,,,,,,45.0,,,, Just renovated
1118,7340 Colfontaine,House,95000,2.0,,,0.0,,1.0,45.0,,,,100.0,2.0,, To be done up
1119,3582 Koersel,House,95000,3.0,,,,,,,,,,,3.0,,
1120,7700 Mouscron,House,95000,2.0,111.0,USA installed,0.0,,,,,,111.0,,2.0,0.0, To be done up
1121,1070 Anderlecht,Ground floor,95000,2.0,,Installed,,,,,,,,,,,
1122,7012 Jemappes,Apartment,95000,3.0,184.0,,0.0,,,,,,184.0,,2.0,, To renovate
1123,6767 Lamorteau,House,95000,4.0,,,0.0,,,,1.0,850.0,,1017.0,,, To renovate
1124,6000 Charleroi,Apartment,95000,2.0,,Installed,,,,,,,,,,, Good
1125,8370 Blankenberge,Apartment,95000,1.0,61.0,,,,,,,,61.0,,,0.0,
1126,6030 Marchienne-au-Pont,House,95000,2.0,78.0,Installed,0.0,,,,,,78.0,230.0,3.0,, To be done up
1127,7012 Jemappes,Apartment,95000,3.0,,,,,,,,,,,,,
1128,9000 Gent,House,95000,4.0,,,,,,,,,,45.0,,,
1129,4300 Waremme,Loft,95000,,,,,,,,,,,,,,
1130,2140 Borgerhout,Studio,95000,1.0,38.0,Semi equipped,0.0,,,,,,38.0,,2.0,, To renovate
1131,4100 Seraing,House,95000,2.0,74.0,,0.0,,,,,,74.0,233.0,3.0,0.0, To be done up
1132,4420 Saint-Nicolas,House,95000,1.0,90.0,USA installed,0.0,,1.0,11.0,,,90.0,60.0,2.0,0.0, As new
1133,6980 La Roche-en-Ardenne,Apartment,95000,1.0,46.0,,0.0,,,,,,46.0,,,, Just renovated
1134,5650 Walcourt,Apartment,95000,1.0,71.0,Not installed,0.0,,,,,,71.0,,2.0,, Just renovated
1135,7600 Pruwelz,House,95000,2.0,104.0,Installed,0.0,,1.0,25.0,1.0,70.0,104.0,190.0,2.0,, To be done up
1136,1850 Grimbergen,Service flat,95000,1.0,34.0,Installed,0.0,,,,,,34.0,,,0.0, Good
1137,6940 Barvaux-sur-Ourthe,Studio,95000,,34.0,Installed,1.0,,,,,,34.0,,,0.0, Good
1138,7012 Mons Jemappes,House,95000,2.0,130.0,Semi equipped,0.0,,1.0,15.0,1.0,32.0,130.0,,2.0,0.0, To renovate
1139,7390 Quaregnon,House,95000,5.0,226.0,Not installed,,,,,,,226.0,,2.0,, To renovate
1140,4683 Vivegnis,House,95000,1.0,74.0,Installed,0.0,,,,,,74.0,577.0,3.0,,
1141,6567 Labuissire,House,95000,2.0,110.0,Semi equipped,,,,,,,110.0,,3.0,, To be done up
1142,4000 Lige,Studio,95000,,36.0,Semi equipped,0.0,,,,,,36.0,,2.0,, Good
1143,4690 Eben-Emael,House,95000,1.0,76.0,Installed,0.0,,,,,,76.0,221.0,2.0,,
1144,6043 Ransart,House,95000,2.0,60.0,Installed,1.0,,,,,,60.0,334.0,,,
1145,7080 Frameries,House,95000,2.0,90.0,Semi equipped,0.0,,1.0,7.0,1.0,60.0,90.0,,,,
1146,6040 Jumet,House,95000,2.0,95.0,Installed,0.0,,,,,,95.0,327.0,,,
1147,6060 Gilly,House,95000,2.0,122.0,Installed,0.0,,,,,,122.0,1065.0,,,
1148,4000 Lige,Studio,95000,,,,,,,,,,,,2.0,,
1149,6060 Gilly,Farmhouse,95000,2.0,110.0,,0.0,,1.0,25.0,,,110.0,95.0,,,
1150,8000 Brugge,Service flat,95000,1.0,,Installed,0.0,,,,1.0,1.0,,,1.0,0.0, Good
1151,5620 Florennes,House,95000,3.0,174.0,Semi equipped,0.0,,,,,,174.0,,3.0,,
1152,8370 Blankenberge,Studio,95000,1.0,,Installed,1.0,,1.0,1.0,,,,,2.0,0.0, Good
1153,4170 Comblain-au-Pont,House,95000,,,Not installed,0.0,,,,,,,,4.0,,
1154,4040 Herstal,House,95000,2.0,81.0,Semi equipped,,,,,,,81.0,70.0,2.0,0.0, To be done up
1155,4800 Verviers,Mixed-use building,95000,1.0,140.0,,,,,,1.0,60.0,140.0,185.0,2.0,, To renovate
1156,2060 Antwerp,Apartment,95000,1.0,35.0,Semi equipped,0.0,,,,,,35.0,,,, To be done up
1157,6830 Bouillon,House,95000,2.0,85.0,Not installed,0.0,,,,,,85.0,85.0,2.0,,
1158,6000 Charleroi,Apartment,95000,1.0,70.0,Semi equipped,0.0,,1.0,4.0,,,70.0,,,0.0, Good
1159,5300 SEILLES,House,95000,2.0,100.0,Semi equipped,0.0,,,,,,100.0,163.0,2.0,, To renovate
1160,6830 Bouillon,House,95000,4.0,87.0,Not installed,0.0,,,,,,87.0,85.0,2.0,,
1161,8500 Kortrijk,Apartment,95000,1.0,51.0,Semi equipped,0.0,,,,,,51.0,,2.0,, Good
1162,8660 De Panne,Apartment,95000,2.0,40.0,,1.0,,,,,,40.0,,,, To be done up
1163,9500 Onkerzele,House,95000,2.0,75.0,Semi equipped,,,,,1.0,75.0,75.0,130.0,2.0,,
1164,6900 Waha,Apartment,95000,1.0,,Semi equipped,0.0,,,,,,,,2.0,, To be done up
1165,8660 De Panne,Apartment,95000,1.0,37.0,,1.0,,,,,,37.0,,2.0,0.0, Good
1166,9260 Wichelen,Apartment,95000,,90.0,,0.0,,,,,,90.0,,3.0,, To be done up
1167,5300 Andenne,House,95000,2.0,103.0,,0.0,,,,,,103.0,54.0,3.0,, Good
1168,7380 Quievrain,House,95000,2.0,92.0,Not installed,0.0,,,,1.0,110.0,92.0,195.0,2.0,, To restore
1169,6690 Vielsalm,Villa,95000,3.0,,,,,,,,,,2206.0,4.0,,
1170,7020 Nimy,House,95000,2.0,110.0,Semi equipped,0.0,,,,1.0,30.0,110.0,118.0,2.0,, To renovate
1171,4450 Juprelle,House,95000,4.0,155.0,,,,,,,,155.0,60.0,3.0,, To renovate
1172,1040 Etterbeek,Studio,95000,1.0,22.0,,,,,,,,22.0,,2.0,, Good
1173,7110 La Louvire Houdeng-Goegnies,House,95000,3.0,140.0,Not installed,0.0,,,,,,140.0,350.0,3.0,0.0, To be done up
1174,7860 Lessen,House,95000,2.0,,Installed,,,,,,,,300.0,2.0,, Good
1175,6000 Charleroi,Apartment,95000,2.0,69.0,,,,,,,,69.0,,,, Good
1176,7700 Mouscron,Apartment,95000,1.0,61.0,,0.0,,,,,,61.0,,,, As new
1177,7000 Mons,Apartment,95000,2.0,75.0,,,,1.0,20.0,1.0,100.0,75.0,,2.0,, As new
1178,8660 De Panne,Apartment,95000,1.0,,,0.0,,,,,,,,,, To be done up
1179,5630 Cerfontaine,House,95000,4.0,,,,,,,,,,342.0,2.0,, Good
1180,6150 Anderlues,Ground floor,95000,1.0,72.0,Installed,,,1.0,74.0,,,72.0,,3.0,, Good
1181,7860 Lessen,House,95000,2.0,,Installed,,,,,,,,69.0,2.0,, Good
1182,8930 Menen,House,95000,2.0,85.0,,0.0,,,,,,85.0,,,,
1183,7012 Mons Jemappes,House,95000,2.0,154.0,,0.0,,,,,,154.0,300.0,2.0,, To be done up
1184,7134 Ressaix,House,95000,3.0,123.0,,,,,,,,123.0,275.0,2.0,, To be done up
1185,7040 Genly,House,95000,2.0,120.0,Not installed,,,,,1.0,520.0,120.0,763.0,3.0,, To renovate
1186,7130 Bray,House,95000,2.0,85.0,Not installed,,,,,,,85.0,275.0,3.0,, To renovate
1187,4102 Ougre,House,95000,3.0,98.0,,,,,,,,98.0,265.0,2.0,, To renovate
1188,7070 Le Roeulx,House,95000,3.0,190.0,Installed,0.0,,,,,,190.0,,2.0,0.0, To renovate
1189,7522 Lamain,Villa,95000,2.0,,,,,,,,,,663.0,4.0,, To restore
1190,1070 Anderlecht,Studio,95000,,34.0,,,,1.0,5.0,,,34.0,,,, To be done up
1191,6661 Mont,Villa,95000,3.0,,,,,,,,,,560.0,4.0,,
1192,6180 Courcelles,House,95000,3.0,124.0,,,,,,,,124.0,,4.0,, To renovate
1193,6700 Arlon,Loft,95000,1.0,46.0,,0.0,,,,,,46.0,,2.0,0.0, Just renovated
1194,7110 Strpy-Bracquegnies,House,95000,2.0,,Not installed,0.0,,,,,,,,,0.0, To be done up
1195,3630 Maasmechelen,Apartment,95000,2.0,,,0.0,,,,,,,,2.0,, To be done up
1196,4820 Dison,House,95000,5.0,,,,,,,,,,97.0,3.0,, To renovate
1197,6000 Charleroi,House,95000,3.0,120.0,,0.0,,,,,,120.0,150.0,3.0,,
1198,7700 Mouscron,Apartment,95000,1.0,75.0,Semi equipped,0.0,,,,,,75.0,,2.0,, To be done up
1199,7080 Eugies,House,95000,2.0,,,,,,,,,,,2.0,, To renovate
1200,7080 La Bouverie,House,95000,2.0,,,,,,,,,,,2.0,, Good
1201,7760 MOLENBAIX,House,95000,1.0,63.0,,0.0,,,,,,63.0,290.0,3.0,, To restore
1202,7880 Flobecq,Mixed-use building,95000,3.0,,,,,,,,,,445.0,2.0,, To renovate
1203,5600 Neuville,Chalet,95000,2.0,47.0,,0.0,,,,,,47.0,2304.0,,,
1204,6020 Dampremy,House,95000,5.0,,,,,,,,,,110.0,2.0,, Good
1205,6567 Merbes-le-Chteau,House,95000,3.0,216.0,,,,,,,,216.0,,3.0,,
1206,6060 Charleroi,House,95000,4.0,,,0.0,,1.0,60.0,,,,250.0,3.0,,
1207,6690 Vielsalm,Apartment,95000,2.0,71.0,Installed,0.0,,1.0,8.0,,,71.0,,1.0,,
1208,7012 Mons,House,95000,2.0,,,0.0,,,,,,,100.0,3.0,, Good
1209,7340 Paturages,House,95000,2.0,,Installed,,,,,,,,,2.0,,
1210,7700 Mouscron,House,95000,2.0,,Installed,,,,,1.0,15.0,,,,, To renovate
1211,6200 Chtelet,Apartment,95000,1.0,80.0,Installed,0.0,,1.0,15.0,,,80.0,,,,
1212,4100 Seraing,Mixed-use building,95000,,200.0,,,,,,,,200.0,,2.0,, To renovate
1213,6183 Trazegnies,House,95000,3.0,,,,,,,1.0,500.0,,632.0,2.0,, Good
1214,4000 Lige,House,95000,3.0,,,,,,,,,,,2.0,, To renovate
1215,7370 Dour Elouges,House,95000,5.0,175.0,Not installed,0.0,,,,,,175.0,,3.0,,
1216,6001 Marcinelle,House,95000,3.0,,,,,,,,,,169.0,,,
1217,5660 Petigny,House,95000,2.0,,,,,,,,,,520.0,,,
1218,6020 Dampremy,House,95000,1.0,,,,,,,,,,,,,
1219,7700 Mouscron,Apartment,95000,1.0,65.0,Installed,,,,,,,65.0,,,,
1220,6060 Gilly Charleroi,House,95000,1.0,60.0,Semi equipped,,,,,,,60.0,,3.0,,
1221,7170 Manage,Apartment,95000,1.0,,,,,,,,,,,,,
1222,6030 Marchienne-au-Pont,Mixed-use building,95000,2.0,,,,,,,,,,,2.0,, Good
1223,6593 Macquenoise,House,95000,2.0,,,,,,,,,,1174.0,4.0,, To be done up
1224,6200 Chtelet,Apartment block,95000,,,,,,,,,,,,2.0,, To renovate
1225,9420 Mere,House,95000,2.0,,,,,,,,,,260.0,4.0,,
1226,6800 Libramont-Chevigny,House,95000,4.0,,Not installed,,,,,,,,2640.0,4.0,,
1227,7301 Boussu Hornu,House,95000,3.0,,,0.0,,,,,,,,2.0,, Good
1228,1030 Schaerbeek,Apartment,95000,1.0,,,,,,,,,,,2.0,, To renovate
1229,6220 Fleurus,Apartment,95500,2.0,,,1.0,,,,,,,,,,
1230,2170 Antwerp,Apartment,96000,2.0,83.0,,,,,,,,83.0,,2.0,, To be done up
1231,8000 Brugge,Kot,96000,1.0,17.0,,1.0,,,,,,17.0,,2.0,0.0, Good
1232,8000 Brugge,Kot,96000,1.0,17.0,,1.0,,,,,,17.0,,2.0,0.0, Good
1233,1210 SINT-JOOST-TEN-NODE,Studio,96000,,20.0,Not installed,0.0,,,,,,20.0,,2.0,, Good
1234,8000 Brugge,Kot,96000,1.0,17.0,,1.0,,,,,,17.0,,2.0,0.0, Good
1235,4040 Herstal,Apartment,96000,4.0,125.0,Not installed,0.0,,,,,,125.0,,2.0,0.0, To be done up
1236,7700 Mouscron,House,96000,2.0,107.0,Not installed,0.0,,,,,,107.0,78.0,2.0,0.0, To be done up
1237,2800 Mechelen,Studio,96000,1.0,,,,,,,,,,,,,
1238,7120 Estinnes Haulchin,House,96050,2.0,,,,,,,,,,,2.0,, To be done up
1239,4101 Jemeppe-sur-Meuse,House,97000,3.0,95.0,Semi equipped,0.0,,,,1.0,40.0,95.0,1.0,2.0,, To renovate
1240,4000 Lige,House,97000,4.0,160.0,Installed,,,,,,,160.0,129.0,2.0,, Good
1241,6030 Marchienne-au-Pont,House,97000,2.0,55.0,Semi equipped,0.0,,,,,,55.0,,3.0,, To renovate
1242,8000 Brugge,Kot,97000,1.0,17.0,,1.0,,,,,,17.0,,2.0,0.0, Good
1243,2018 Antwerpen,Studio,97000,,33.0,,0.0,,1.0,1.0,,,33.0,,,0.0, Good
1244,8370 Blankenberge,Studio,97000,1.0,50.0,,,,,,,,50.0,,,,
1245,8434 Westende,Studio,97000,,31.0,,0.0,,,,,,31.0,,,0.0, As new
1246,9500 Geraardsbergen,House,97000,4.0,40.0,Installed,0.0,,,,,,40.0,40.0,2.0,, To renovate
1247,4821 Andrimont,House,97000,2.0,123.0,Not installed,0.0,,,,,,123.0,,2.0,, Just renovated
1248,8400 Oostende,Studio,97000,,26.0,,1.0,,,,,,26.0,,,0.0, As new
1249,6534 Thuin Goze,House,97000,2.0,113.0,Not installed,0.0,,,,,,113.0,140.0,2.0,, To renovate
1250,6042 Lodelinsart,House,97000,3.0,,,,,,,,,,80.0,,, To be done up
1251,8620 Nieuwpoort,Studio,97000,,25.0,Installed,1.0,,,,,,25.0,,,0.0, As new
1252,7100 La Louvire,House,97000,2.0,99.0,USA semi equipped,,,1.0,48.0,1.0,35.0,99.0,160.0,2.0,, To be done up
1253,7130 Bray,House,97000,2.0,95.0,,0.0,,,,,,95.0,240.0,3.0,,
1254,3640 Kinrooi,House,97000,3.0,,Not installed,,,,,,,,2625.0,4.0,, To renovate
1255,7140 Morlanwelz,House,97000,2.0,95.0,Installed,0.0,,1.0,16.0,,,95.0,240.0,2.0,,
1256,8400 Oostende,Studio,97000,,,,,,,,,,,,2.0,,
1257,8400 Oostende,House,97200,4.0,196.0,,,,,,,,196.0,188.0,2.0,, To renovate
1258,8420 Wenduine,House,97410,2.0,,USA installed,0.0,,1.0,15.0,1.0,110.0,,155.0,4.0,, As new
1259,4031 Angleur,Duplex,97561,1.0,16.0,,1.0,,,,,,16.0,,,,
1260,4130 TILFF,Duplex,97561,1.0,16.0,,1.0,,,,,,16.0,,,,
1261,4000 Lige,Duplex,97561,1.0,,,1.0,,,,,,,,,,
1262,4130 Esneux,22 kots vendre prs du,97561,,,,,,,,,,,,,,
1263,4130 Esneux Tilff,Kot,97561,,,,0.0,,,,,,,,4.0,, As new
1264,4130 Esneux Tilff,Apartment,97561,22.0,,,0.0,,,,,,,,4.0,, As new
1265,4130 Esneux Tilff,Apartment,97561,22.0,,,0.0,,,,,,,,4.0,, As new
1266,1080 Molenbeek-St-Jean,Studio,98000,,27.0,Installed,,,1.0,4.0,,,27.0,,,, Good
1267,9140 Temse,House,98000,2.0,,,,,,,,,,100.0,2.0,,
1268,6534 Gozee,House,98000,1.0,90.0,Semi equipped,0.0,,1.0,90.0,,,90.0,188.0,3.0,,
1269,6032 Mont-sur-Marchienne,House,98000,2.0,75.0,Semi equipped,0.0,,,,1.0,50.0,75.0,150.0,2.0,,
1270,8200 Sint-Michiels,Kot,98000,,19.0,,0.0,,,,,,19.0,,,,
1271,8970 Poperinge,House,98000,3.0,111.0,Not installed,0.0,,,,,,111.0,,2.0,, To renovate
1272,2960 Brecht,Bungalow,98000,1.0,48.0,,1.0,,,,1.0,400.0,48.0,448.0,6.0,0.0, Just renovated
1273,7170 LA HESTRE,House,98000,2.0,164.0,Semi equipped,0.0,,,,,,164.0,100.0,3.0,, To be done up
1274,7180 Seneffe,Apartment,98000,1.0,55.0,Semi equipped,,,,,,,55.0,,3.0,, Good
1275,4800 Verviers,Apartment,98000,1.0,51.0,,,,,,,,51.0,,,, Good
1276,4800 Verviers,Apartment,98000,1.0,69.0,Hyper equipped,0.0,,,,,,69.0,,2.0,, Good
1277,4800 Verviers,House,98000,3.0,131.0,,0.0,,,,,,131.0,61.0,3.0,, To restore
1278,7040 BLAREGNIES,House,98000,3.0,175.0,Not installed,0.0,,,,,,175.0,,3.0,, To renovate
1279,6200 Chtelet,House,98000,1.0,88.0,Installed,0.0,,,,,,88.0,170.0,2.0,0.0, Good
1280,8540 Deerlijk,Apartment,98000,1.0,66.0,,0.0,,,,,,66.0,,,0.0, To be done up
